gbifID,accessRights,bibliographicCitation,language,license,modified,publisher,references,rightsHolder,type,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,caste,behavior,vitality,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedMedia,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,verbatimLocality,minimumElevationInMeters,maximumElevationInMeters,verbatimElevation,verticalDatum,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks
1936701624,http://www.inbo.be/en/norms-for-data-use,NA,en,http://creativecommons.org/publicdomain/zero/1.0/,NA,NA,NA,INBO,event,NA,NA,http://dataset.inbo.be/invasive-bullfrog-occurrences,INBO,NBN,"Invasive species - American bullfrog (Lithobates catesbeiana) in Flanders, Belgium",INBO,HumanObservation,NA,NA,"{""projectName"":INBO - American bullfrog",INBO:NBN:BFN001790000BII4,NA,NA,BFN00179000005BQ;BFN00179000000TW,NA,0,NA,NA,NA,larvae:0 ; adult female:0 ; adult male:0 ; unknown:0 ; larvae no legs:0 ; larvae with hind legs < 1cm:0 ; metamorph with tail:0 ; larvae with hind legs > 1cm:0 ; metamorph without tail:0 ; smallest larvae < 5cm no legs:0 ; lenght < 5 cm:0 ; lenght:5-10 cm:0 ; lenght:10-15 cm:0 ; lenght:15-20 cm:0 ; lenght:20-25 cm:0 ; lenght:25-30 cm:0 ; adult:0,NA,NA,NA,NA,invasive alien A1,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFN00179000038QP,NA,NA,NA,2018-05-08,NA,NA,NA,NA,NA,NA,2018-05-08,NA,paired fyke nets,NA,NA,NA,NA,NA,BFN00179000006TL,NA,NA,Europe,NA,NA,NA,NA,BE,NA,NA,NA,Fuik 1,Kasterlee 14 Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.27201,5.0161,WGS84,30,NA,NA,"195176.53,218211.39",NA,NA,Belgium Lambert 72,Belgium Datum 1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFN00179000005BQ,NA,NA,NA,NA,NA,http://ias.biodiversity.be/species/show/88,NA,NA,NA,NA,NA,NA,NA,Lithobates catesbeianus,NA,NA,NA,NA,NA,NA,NA,Animalia,NA,Amphibia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,species,NA,"(Shaw, 1802)",NA,ICZN,NA,NA,NA
1936701623,http://www.inbo.be/en/norms-for-data-use,NA,en,http://creativecommons.org/publicdomain/zero/1.0/,NA,NA,NA,INBO,event,NA,NA,http://dataset.inbo.be/invasive-bullfrog-occurrences,INBO,NBN,"Invasive species - American bullfrog (Lithobates catesbeiana) in Flanders, Belgium",INBO,HumanObservation,NA,NA,"{""projectName"":INBO - American bullfrog",INBO:NBN:BFN001790000BIJ4,NA,NA,BFN00179000000TX;BFN00179000005BT;BFN00179000000TW,NA,0,NA,NA,NA,larvae:0 ; adult female:0 ; adult male:0 ; unknown:0 ; larvae no legs:0 ; larvae with hind legs < 1cm:0 ; metamorph with tail:0 ; larvae with hind legs > 1cm:0 ; metamorph without tail:0 ; smallest larvae < 5cm no legs:0 ; lenght < 5 cm:0 ; lenght:5-10 cm:0 ; lenght:10-15 cm:0 ; lenght:15-20 cm:0 ; lenght:20-25 cm:0 ; lenght:25-30 cm:0 ; adult:0,NA,NA,NA,NA,invasive alien A1,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFN00179000038QZ,NA,NA,NA,2018-08-02,NA,NA,NA,NA,NA,NA,2018-08-02,NA,paired fyke nets,NA,NA,NA,NA,NA,BFN00179000007F8,NA,NA,Europe,NA,NA,NA,NA,BE,NA,NA,NA,Fuik 1,Nijlen B2 Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.13652,4.60852,WGS84,30,NA,NA,"166781.39,202967.77",NA,NA,Belgium Lambert 72,Belgium Datum 1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFN00179000005BT,NA,NA,NA,NA,NA,http://ias.biodiversity.be/species/show/88,NA,NA,NA,NA,NA,NA,NA,Lithobates catesbeianus,NA,NA,NA,NA,NA,NA,NA,Animalia,NA,Amphibia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,species,NA,"(Shaw, 1802)",NA,ICZN,NA,NA,NA
1936701617,http://www.inbo.be/en/norms-for-data-use,NA,en,http://creativecommons.org/publicdomain/zero/1.0/,NA,NA,NA,INBO,event,NA,NA,http://dataset.inbo.be/invasive-bullfrog-occurrences,INBO,NBN,"Invasive species - American bullfrog (Lithobates catesbeiana) in Flanders, Belgium",INBO,HumanObservation,NA,NA,"{""projectName"":INBO - American bullfrog",INBO:NBN:BFN001790000BIGU,NA,NA,BFN00179000005B8;BFN00179000000TW,NA,0,NA,NA,NA,larvae:0 ; adult female:0 ; adult male:0 ; unknown:0 ; larvae no legs:0 ; larvae with hind legs < 1cm:0 ; metamorph with tail:0 ; larvae with hind legs > 1cm:0 ; metamorph without tail:0 ; smallest larvae < 5cm no legs:0 ; lenght < 5 cm:0 ; lenght:5-10 cm:0 ; lenght:10-15 cm:0 ; lenght:15-20 cm:0 ; lenght:20-25 cm:0 ; lenght:25-30 cm:0 ; adult:0,NA,NA,NA,NA,invasive alien A1,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFN00179000038Q9,NA,NA,NA,2017-07-19,NA,NA,NA,NA,NA,NA,2017-07-19,NA,paired fyke nets,NA,NA,NA,NA,NA,BFN00179000006TI,NA,NA,Europe,NA,NA,NA,NA,BE,NA,NA,NA,Fuik 1,Kasterlee 9 Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.27039,5.01395,WGS84,30,NA,NA,"195027.88,218030.71",NA,NA,Belgium Lambert 72,Belgium Datum 1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFN00179000005B8,NA,NA,NA,NA,NA,http://ias.biodiversity.be/species/show/88,NA,NA,NA,NA,NA,NA,NA,Lithobates catesbeianus,NA,NA,NA,NA,NA,NA,NA,Animalia,NA,Amphibia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,species,NA,"(Shaw, 1802)",NA,ICZN,NA,NA,NA
1936701616,http://www.inbo.be/en/norms-for-data-use,NA,en,http://creativecommons.org/publicdomain/zero/1.0/,NA,NA,NA,INBO,event,NA,NA,http://dataset.inbo.be/invasive-bullfrog-occurrences,INBO,NBN,"Invasive species - American bullfrog (Lithobates catesbeiana) in Flanders, Belgium",INBO,HumanObservation,NA,NA,"{""projectName"":INBO - American bullfrog",INBO:NBN:BFN001790000BII0,NA,NA,BFN00179000000TW;BFN00179000005B8,NA,0,NA,NA,NA,larvae:0 ; adult female:0 ; adult male:0 ; unknown:0 ; larvae no legs:0 ; larvae with hind legs < 1cm:0 ; metamorph with tail:0 ; larvae with hind legs > 1cm:0 ; metamorph without tail:0 ; smallest larvae < 5cm no legs:0 ; lenght < 5 cm:0 ; lenght:5-10 cm:0 ; lenght:10-15 cm:0 ; lenght:15-20 cm:0 ; lenght:20-25 cm:0 ; lenght:25-30 cm:0 ; adult:0,NA,NA,NA,NA,invasive alien A1,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFN00179000038QO,NA,NA,NA,2017-10-20,NA,NA,NA,NA,NA,NA,2017-10-20,NA,paired fyke nets,NA,NA,NA,NA,NA,BFN00179000006TL,NA,NA,Europe,NA,NA,NA,NA,BE,NA,NA,NA,Fuik 1,Kasterlee 14 Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.27201,5.0161,WGS84,30,NA,NA,"195176.53,218211.39",NA,NA,Belgium Lambert 72,Belgium Datum 1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFN00179000005B8,NA,NA,NA,NA,NA,http://ias.biodiversity.be/species/show/88,NA,NA,NA,NA,NA,NA,NA,Lithobates catesbeianus,NA,NA,NA,NA,NA,NA,NA,Animalia,NA,Amphibia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,species,NA,"(Shaw, 1802)",NA,ICZN,NA,NA,NA
1936701614,http://www.inbo.be/en/norms-for-data-use,NA,en,http://creativecommons.org/publicdomain/zero/1.0/,NA,NA,NA,INBO,event,NA,NA,http://dataset.inbo.be/invasive-bullfrog-occurrences,INBO,NBN,"Invasive species - American bullfrog (Lithobates catesbeiana) in Flanders, Belgium",INBO,HumanObservation,NA,NA,"{""projectName"":INBO - American bullfrog",INBO:NBN:BFN001790000BIJ6,NA,NA,BFN00179000000TX;BFN00179000005BT;BFN00179000000TW,NA,0,NA,NA,NA,larvae:0 ; adult female:0 ; adult male:0 ; unknown:0 ; larvae no legs:0 ; larvae with hind legs < 1cm:0 ; metamorph with tail:0 ; larvae with hind legs > 1cm:0 ; metamorph without tail:0 ; smallest larvae < 5cm no legs:0 ; lenght < 5 cm:0 ; lenght:5-10 cm:0 ; lenght:10-15 cm:0 ; lenght:15-20 cm:0 ; lenght:20-25 cm:0 ; lenght:25-30 cm:0 ; adult:0,NA,NA,NA,NA,invasive alien A1,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFN00179000038R0,NA,NA,NA,2018-08-02,NA,NA,NA,NA,NA,NA,2018-08-02,NA,paired fyke nets,NA,NA,NA,NA,NA,BFN00179000007F8,NA,NA,Europe,NA,NA,NA,NA,BE,NA,NA,NA,Fuik 2,Nijlen B2 Fuik 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.13652,4.60852,WGS84,30,NA,NA,"166781.39,202967.77",NA,NA,Belgium Lambert 72,Belgium Datum 1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFN00179000005BT,NA,NA,NA,NA,NA,http://ias.biodiversity.be/species/show/88,NA,NA,NA,NA,NA,NA,NA,Lithobates catesbeianus,NA,NA,NA,NA,NA,NA,NA,Animalia,NA,Amphibia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,species,NA,"(Shaw, 1802)",NA,ICZN,NA,NA,NA
1936701608,http://www.inbo.be/en/norms-for-data-use,NA,en,http://creativecommons.org/publicdomain/zero/1.0/,NA,NA,NA,INBO,event,NA,NA,http://dataset.inbo.be/invasive-bullfrog-occurrences,INBO,NBN,"Invasive species - American bullfrog (Lithobates catesbeiana) in Flanders, Belgium",INBO,HumanObservation,NA,NA,"{""projectName"":INBO - American bullfrog",INBO:NBN:BFN001790000BIH6,NA,NA,BFN00179000005BP;BFN00179000000TW,NA,0,NA,NA,NA,larvae:0 ; adult female:0 ; adult male:0 ; unknown:0 ; larvae no legs:0 ; larvae with hind legs < 1cm:0 ; metamorph with tail:0 ; larvae with hind legs > 1cm:0 ; metamorph without tail:0 ; smallest larvae < 5cm no legs:0 ; lenght < 5 cm:0 ; lenght:5-10 cm:0 ; lenght:10-15 cm:0 ; lenght:15-20 cm:0 ; lenght:20-25 cm:0 ; lenght:25-30 cm:0 ; adult:0,NA,NA,NA,NA,invasive alien A1,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFN00179000038QE,NA,NA,NA,2018-06-12,NA,NA,NA,NA,NA,NA,2018-06-12,NA,paired fyke nets,NA,NA,NA,NA,NA,BFN00179000006TI,NA,NA,Europe,NA,NA,NA,NA,BE,NA,NA,NA,Fuik 1,Kasterlee 9 Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.27039,5.01395,WGS84,30,NA,NA,"195027.88,218030.71",NA,NA,Belgium Lambert 72,Belgium Datum 1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFN00179000005BP,NA,NA,NA,NA,NA,http://ias.biodiversity.be/species/show/88,NA,NA,NA,NA,NA,NA,NA,Lithobates catesbeianus,NA,NA,NA,NA,NA,NA,NA,Animalia,NA,Amphibia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,species,NA,"(Shaw, 1802)",NA,ICZN,NA,NA,NA
1936701606,http://www.inbo.be/en/norms-for-data-use,NA,en,http://creativecommons.org/publicdomain/zero/1.0/,NA,NA,NA,INBO,event,NA,NA,http://dataset.inbo.be/invasive-bullfrog-occurrences,INBO,NBN,"Invasive species - American bullfrog (Lithobates catesbeiana) in Flanders, Belgium",INBO,HumanObservation,NA,NA,"{""projectName"":INBO - American bullfrog",INBO:NBN:BFN001790000BII9,NA,NA,BFN00179000000TW;BFN00179000005BQ,NA,0,NA,NA,NA,adult:0 ; lenght:25-30 cm:0 ; lenght:20-25 cm:0 ; lenght:15-20 cm:0 ; lenght:10-15 cm:0 ; lenght:5-10 cm:0 ; lenght < 5 cm:0 ; smallest larvae < 5cm no legs:0 ; metamorph without tail:0 ; larvae with hind legs > 1cm:0 ; metamorph with tail:0 ; larvae with hind legs < 1cm:0 ; larvae no legs:0 ; unknown:0 ; adult male:0 ; adult female:0 ; larvae:0,NA,NA,NA,NA,invasive alien A1,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFN00179000038QR,NA,NA,NA,2018-06-12,NA,NA,NA,NA,NA,NA,2018-06-12,NA,paired fyke nets,NA,NA,NA,NA,NA,BFN00179000006TL,NA,NA,Europe,NA,NA,NA,NA,BE,NA,NA,NA,Fuik 1,Kasterlee 14 Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.27201,5.0161,WGS84,30,NA,NA,"195176.53,218211.39",NA,NA,Belgium Lambert 72,Belgium Datum 1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFN00179000005BQ,NA,NA,NA,NA,NA,http://ias.biodiversity.be/species/show/88,NA,NA,NA,NA,NA,NA,NA,Lithobates catesbeianus,NA,NA,NA,NA,NA,NA,NA,Animalia,NA,Amphibia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,species,NA,"(Shaw, 1802)",NA,ICZN,NA,NA,NA
1936701604,http://www.inbo.be/en/norms-for-data-use,NA,en,http://creativecommons.org/publicdomain/zero/1.0/,NA,NA,NA,INBO,event,NA,NA,http://dataset.inbo.be/invasive-bullfrog-occurrences,INBO,NBN,"Invasive species - American bullfrog (Lithobates catesbeiana) in Flanders, Belgium",INBO,HumanObservation,NA,NA,"{""projectName"":INBO - American bullfrog",INBO:NBN:BFN001790000BIKB,NA,NA,BFN00179000000TW;BFN00179000000TX;BFN00179000005BT,NA,0,NA,NA,NA,adult:0 ; lenght:25-30 cm:0 ; lenght:20-25 cm:0 ; lenght:15-20 cm:0 ; lenght:10-15 cm:0 ; lenght:5-10 cm:0 ; lenght < 5 cm:0 ; smallest larvae < 5cm no legs:0 ; metamorph without tail:0 ; larvae with hind legs > 1cm:0 ; metamorph with tail:0 ; larvae with hind legs < 1cm:0 ; larvae no legs:0 ; unknown:0 ; adult female:0 ; adult male:0 ; larvae:0,NA,NA,NA,NA,invasive alien A1,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFN00179000038RB,NA,NA,NA,2018-06-27,NA,NA,NA,NA,NA,NA,2018-06-27,NA,paired fyke nets,NA,NA,NA,NA,NA,BFN00179000007F9,NA,NA,Europe,NA,NA,NA,NA,BE,NA,NA,NA,Fuik 2,Nijlen B3a Fuik 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.13734,4.60782,WGS84,30,NA,NA,"166731.94,203059.23",NA,NA,Belgium Lambert 72,Belgium Datum 1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFN00179000005BT,NA,NA,NA,NA,NA,http://ias.biodiversity.be/species/show/88,NA,NA,NA,NA,NA,NA,NA,Lithobates catesbeianus,NA,NA,NA,NA,NA,NA,NA,Animalia,NA,Amphibia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,species,NA,"(Shaw, 1802)",NA,ICZN,NA,NA,NA
1936701596,http://www.inbo.be/en/norms-for-data-use,NA,en,http://creativecommons.org/publicdomain/zero/1.0/,NA,NA,NA,INBO,event,NA,NA,http://dataset.inbo.be/invasive-bullfrog-occurrences,INBO,NBN,"Invasive species - American bullfrog (Lithobates catesbeiana) in Flanders, Belgium",INBO,HumanObservation,NA,NA,"{""projectName"":INBO - American bullfrog",INBO:NBN:BFN001790000BIIE,NA,NA,BFN00179000000TW;BFN00179000005BQ,NA,0,NA,NA,NA,larvae:0 ; adult female:0 ; adult male:0 ; unknown:0 ; larvae no legs:0 ; larvae with hind legs < 1cm:0 ; metamorph with tail:0 ; larvae with hind legs > 1cm:0 ; metamorph without tail:0 ; smallest larvae < 5cm no legs:0 ; lenght < 5 cm:0 ; lenght:5-10 cm:0 ; lenght:10-15 cm:0 ; lenght:15-20 cm:0 ; lenght:20-25 cm:0 ; lenght:25-30 cm:0 ; adult:0,NA,NA,NA,NA,invasive alien A1,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFN00179000038QS,NA,NA,NA,2018-06-12,NA,NA,NA,NA,NA,NA,2018-06-12,NA,paired fyke nets,NA,NA,NA,NA,NA,BFN00179000006TL,NA,NA,Europe,NA,NA,NA,NA,BE,NA,NA,NA,Fuik 2,Kasterlee 14 Fuik 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.27201,5.0161,WGS84,30,NA,NA,"195176.53,218211.39",NA,NA,Belgium Lambert 72,Belgium Datum 1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFN00179000005BQ,NA,NA,NA,NA,NA,http://ias.biodiversity.be/species/show/88,NA,NA,NA,NA,NA,NA,NA,Lithobates catesbeianus,NA,NA,NA,NA,NA,NA,NA,Animalia,NA,Amphibia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,species,NA,"(Shaw, 1802)",NA,ICZN,NA,NA,NA
1936701594,http://www.inbo.be/en/norms-for-data-use,NA,en,http://creativecommons.org/publicdomain/zero/1.0/,NA,NA,NA,INBO,event,NA,NA,http://dataset.inbo.be/invasive-bullfrog-occurrences,INBO,NBN,"Invasive species - American bullfrog (Lithobates catesbeiana) in Flanders, Belgium",INBO,HumanObservation,NA,NA,"{""projectName"":INBO - American bullfrog",INBO:NBN:BFN001790000BIHT,NA,NA,BFN00179000000TW;BFN00179000005B8,NA,0,NA,NA,NA,adult:0 ; lenght:25-30 cm:0 ; lenght:20-25 cm:0 ; lenght:15-20 cm:0 ; lenght:10-15 cm:0 ; lenght:5-10 cm:0 ; lenght < 5 cm:0 ; smallest larvae < 5cm no legs:0 ; metamorph without tail:0 ; larvae with hind legs > 1cm:0 ; metamorph with tail:0 ; larvae with hind legs < 1cm:0 ; larvae no legs:0 ; unknown:0 ; adult male:0 ; adult female:0 ; larvae:0,NA,NA,NA,NA,invasive alien A1,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFN00179000038QM,NA,NA,NA,2017-10-12,NA,NA,NA,NA,NA,NA,2017-10-12,NA,paired fyke nets,NA,NA,NA,NA,NA,BFN00179000006TL,NA,NA,Europe,NA,NA,NA,NA,BE,NA,NA,NA,Fuik 1,Kasterlee 14 Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.27201,5.0161,WGS84,30,NA,NA,"195176.53,218211.39",NA,NA,Belgium Lambert 72,Belgium Datum 1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFN00179000005B8,NA,NA,NA,NA,NA,http://ias.biodiversity.be/species/show/88,NA,NA,NA,NA,NA,NA,NA,Lithobates catesbeianus,NA,NA,NA,NA,NA,NA,NA,Animalia,NA,Amphibia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,species,NA,"(Shaw, 1802)",NA,ICZN,NA,NA,NA
1936701593,http://www.inbo.be/en/norms-for-data-use,NA,en,http://creativecommons.org/publicdomain/zero/1.0/,NA,NA,NA,INBO,event,NA,NA,http://dataset.inbo.be/invasive-bullfrog-occurrences,INBO,NBN,"Invasive species - American bullfrog (Lithobates catesbeiana) in Flanders, Belgium",INBO,HumanObservation,NA,NA,"{""projectName"":INBO - American bullfrog",INBO:NBN:BFN001790000BIGD,NA,NA,BFN00179000000TW;BFN00179000005BR,NA,0,NA,NA,NA,adult:0 ; lenght:25-30 cm:0 ; lenght:20-25 cm:0 ; lenght:15-20 cm:0 ; lenght:5-10 cm:0 ; lenght:10-15 cm:0 ; lenght < 5 cm:0 ; smallest larvae < 5cm no legs:0 ; metamorph without tail:0 ; larvae with hind legs > 1cm:0 ; metamorph with tail:0 ; larvae with hind legs < 1cm:0 ; larvae no legs:0 ; unknown:0 ; adult male:0 ; larvae:0 ; adult female:0,NA,NA,NA,NA,invasive alien A1,NA,NA,NA,absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFN00179000038Q2,NA,NA,NA,2018-04-24,NA,NA,NA,NA,NA,NA,2018-04-24,NA,paired fyke nets,NA,NA,NA,NA,NA,BFN00179000006TH,NA,NA,Europe,NA,NA,NA,NA,BE,NA,NA,NA,Fuik 1,Kasterlee 7 Fuik 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.26937,5.01567,WGS84,30,NA,NA,"195148.88,217918.10",NA,NA,Belgium Lambert 72,Belgium Datum 1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BFN00179000005BR,NA,NA,NA,NA,NA,http://ias.biodiversity.be/species/show/88,NA,NA,NA,NA,NA,NA,NA,Lithobates catesbeianus,NA,NA,NA,NA,NA,NA,NA,Animalia,NA,Amphibia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,species,NA,"(Shaw, 1802)",NA,ICZN,NA,NA,NA
