occurrenceID,Tijdstempel,Invuller 2,Datum,Jaar,Locatie,actie,fuiklengte,Net verhoogd?,lat,long,Type,locationID,eventID,fuikNr,Hoek,Opmerkingen,scientificname,fuiktype,lifestage,individualCount,recordedBy,identifiedBy,taxonkey
bf6ce33e-671a-4f24-8a14-20fa162a1059,2021-06-02T08:40:22Z,Kris Meeus,2021-06-01,2021,laakdal 41,Afvangst,NA,TRUE,51.076638,4.966807,Stilstaand,3FF122FA-A234-4A59-B023-BF7A15813990,1-6-2021_laakdal 41,Fuik 10,45°,NA,Lepomis gibbosus,enkele fuik,NA,NA,Natuurwerk,Natuurwerk,2394486
221940a6-5bf8-47c3-93c9-6db28dc2902d,2021-06-02T08:40:22Z,Kris Meeus,2021-06-01,2021,laakdal 41,Afvangst,NA,TRUE,51.076638,4.966807,Stilstaand,3FF122FA-A234-4A59-B023-BF7A15813990,1-6-2021_laakdal 41,Fuik 12,45°,NA,Ameiurus nebulosus,enkele fuik,NA,NA,Natuurwerk,Natuurwerk,2340989
25767064-71db-4901-858a-dc4d42ea24cf,2021-06-02T08:40:22Z,Kris Meeus,2021-06-01,2021,laakdal 41,Afvangst,NA,TRUE,51.076638,4.966807,Stilstaand,3FF122FA-A234-4A59-B023-BF7A15813990,1-6-2021_laakdal 41,Fuik 12,45°,NA,Lepomis gibbosus,enkele fuik,NA,NA,Natuurwerk,Natuurwerk,2394486
c8885e69-94a0-4c75-8ac2-4137802f9ded,2021-06-02T08:51:26Z,Rik Van Noten,2021-06-01,2021,griesbroek 6,Afvangst,13m,TRUE,51.144542,5.129246,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,1-6-2021_griesbroek 6,Fuik 1,45°,NA,Pseudorasbora parva,dubbele fuik,NA,NA,Natuurwerk,Natuurwerk,2362868
bcc5a322-1dc3-4dec-a222-f618a02d1b54,2021-06-02T08:51:26Z,Rik Van Noten,2021-06-01,2021,griesbroek 6,Afvangst,13m,TRUE,51.144542,5.129246,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,1-6-2021_griesbroek 6,Fuik 1,45°,NA,Anguilla anguilla,dubbele fuik,NA,NA,Natuurwerk,Natuurwerk,5212973
58a20539-ab85-4a3c-8492-49798c1eccf6,2021-06-02T08:51:26Z,Rik Van Noten,2021-06-01,2021,griesbroek 6,Afvangst,13m,TRUE,51.144542,5.129246,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,1-6-2021_griesbroek 6,Fuik 1,45°,NA,Lepomis gibbosus,dubbele fuik,NA,NA,Natuurwerk,Natuurwerk,2394486
492d52e6-2c8c-44a8-8ef8-e4cad7c2da3d,2021-06-02T08:51:26Z,Rik Van Noten,2021-06-01,2021,griesbroek 6,Afvangst,13m,TRUE,51.144542,5.129246,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,1-6-2021_griesbroek 6,Fuik 2,45°,NA,Pseudorasbora parva,dubbele fuik,NA,NA,Natuurwerk,Natuurwerk,2362868
71ac02b8-52de-4c93-b816-e7d06a8d4010,2021-06-02T08:51:26Z,Rik Van Noten,2021-06-01,2021,griesbroek 6,Afvangst,13m,TRUE,51.144542,5.129246,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,1-6-2021_griesbroek 6,Fuik 2,45°,NA,Lepomis gibbosus,dubbele fuik,NA,NA,Natuurwerk,Natuurwerk,2394486
61a61013-6074-4f58-8032-696c43407ca0,2021-06-02T08:51:26Z,Rik Van Noten,2021-06-01,2021,griesbroek 6,Afvangst,13m,TRUE,51.144542,5.129246,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,1-6-2021_griesbroek 6,Fuik 3,45°,NA,Pseudorasbora parva,dubbele fuik,NA,NA,Natuurwerk,Natuurwerk,2362868
58df35c2-d281-439d-8ea5-b9eea2c757ac,2021-06-02T08:51:26Z,Rik Van Noten,2021-06-01,2021,griesbroek 6,Afvangst,13m,TRUE,51.144542,5.129246,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,1-6-2021_griesbroek 6,Fuik 3,45°,NA,Lepomis gibbosus,dubbele fuik,NA,NA,Natuurwerk,Natuurwerk,2394486
271b0da9-2627-4504-95ce-9f06a0b9c627,2021-06-02T08:51:26Z,Rik Van Noten,2021-06-01,2021,griesbroek 6,Afvangst,13m,TRUE,51.144542,5.129246,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,1-6-2021_griesbroek 6,Fuik 4,45°,NA,Ameiurus nebulosus,dubbele fuik,NA,NA,Natuurwerk,Natuurwerk,2340989
b14283f5-8e1b-4226-8fa2-ef48668ad92a,2021-06-02T08:51:26Z,Rik Van Noten,2021-06-01,2021,griesbroek 6,Afvangst,13m,TRUE,51.144542,5.129246,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,1-6-2021_griesbroek 6,Fuik 5,45°,NA,Pseudorasbora parva,dubbele fuik,NA,NA,Natuurwerk,Natuurwerk,2362868
df2d0716-e1e0-42a5-a666-ecb899fbcdf1,2021-06-02T08:51:26Z,Rik Van Noten,2021-06-01,2021,griesbroek 6,Afvangst,13m,TRUE,51.144542,5.129246,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,1-6-2021_griesbroek 6,Fuik 5,45°,NA,Lepomis gibbosus,dubbele fuik,NA,NA,Natuurwerk,Natuurwerk,2394486
1d35cd66-7514-4de5-bcee-9d677cde7868,2021-06-02T08:51:26Z,Rik Van Noten,2021-06-01,2021,griesbroek 6,Afvangst,13m,TRUE,51.144542,5.129246,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,1-6-2021_griesbroek 6,Fuik 6,45°,NA,Pseudorasbora parva,dubbele fuik,NA,NA,Natuurwerk,Natuurwerk,2362868
61c736ee-6a4c-4e5a-b888-f561e7a2efe3,2021-06-02T08:51:26Z,Rik Van Noten,2021-06-01,2021,griesbroek 6,Afvangst,13m,TRUE,51.144542,5.129246,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,1-6-2021_griesbroek 6,Fuik 6,45°,NA,Lepomis gibbosus,dubbele fuik,NA,NA,Natuurwerk,Natuurwerk,2394486
ee9fd2d6-fe1f-4bee-81e1-ce8b0411136b,2021-06-02T08:51:26Z,Rik Van Noten,2021-06-01,2021,griesbroek 6,Afvangst,13m,TRUE,51.144542,5.129246,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,1-6-2021_griesbroek 6,Fuik 8,45°,NA,Pseudorasbora parva,dubbele fuik,NA,NA,Natuurwerk,Natuurwerk,2362868
9c86c3f4-5094-4383-9eeb-42c03bb57398,2021-06-02T08:51:26Z,Rik Van Noten,2021-06-01,2021,griesbroek 6,Afvangst,13m,TRUE,51.144542,5.129246,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,1-6-2021_griesbroek 6,Fuik 8,45°,NA,Ameiurus nebulosus,dubbele fuik,NA,NA,Natuurwerk,Natuurwerk,2340989
d5ab6d7e-d9ec-4132-8ea4-92d0a5c82734,2021-06-02T08:51:26Z,Rik Van Noten,2021-06-01,2021,griesbroek 6,Afvangst,13m,TRUE,51.144542,5.129246,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,1-6-2021_griesbroek 6,Fuik 8,45°,NA,Lepomis gibbosus,dubbele fuik,NA,NA,Natuurwerk,Natuurwerk,2394486
a8055d27-6061-4a88-b633-8c565c576fc7,2021-06-02T09:34:31Z,Dries Jonckers,2021-05-28,2021,arendonk 4,Afvangst,20m,TRUE,51.325394,5.110287,Stilstaand,a7a15699-ae79-44ec-9f82-08ee0158e31d,28-5-2021_arendonk 4,Fuik 1,45°,NA,Pungitius pungitius,dubbele fuik,NA,NA,Natuurpunt,Natuurpunt,5739510
6d761d30-7ab3-4554-ae48-05793c9441fb,2021-06-02T09:34:31Z,Dries Jonckers,2021-05-28,2021,arendonk 4,Afvangst,20m,TRUE,51.325394,5.110287,Stilstaand,a7a15699-ae79-44ec-9f82-08ee0158e31d,28-5-2021_arendonk 4,Fuik 1,45°,NA,Distycus spec.,dubbele fuik,NA,NA,Natuurpunt,Natuurpunt,1038058
5a73fe41-d04a-476f-a6f1-fe9d8ec10c19,2021-06-02T09:34:31Z,Dries Jonckers,2021-05-28,2021,arendonk 4,Afvangst,20m,TRUE,51.325394,5.110287,Stilstaand,a7a15699-ae79-44ec-9f82-08ee0158e31d,28-5-2021_arendonk 4,Fuik 1,45°,NA,Dytiscus marginalis,dubbele fuik,NA,NA,Natuurpunt,Natuurpunt,1038064
db98b14f-e58b-49ca-a9e8-b95b7649e67d,2021-06-02T09:34:31Z,Dries Jonckers,2021-05-28,2021,arendonk 4,Afvangst,20m,TRUE,51.325394,5.110287,Stilstaand,a7a15699-ae79-44ec-9f82-08ee0158e31d,28-5-2021_arendonk 4,Fuik 1,45°,NA,Pelophylax,dubbele fuik,NA,NA,Natuurpunt,Natuurpunt,2426629
c62b122e-2ceb-40a5-927f-fa21316b6605,2021-06-02T09:34:31Z,Dries Jonckers,2021-05-28,2021,arendonk 4,Afvangst,20m,TRUE,51.325394,5.110287,Stilstaand,a7a15699-ae79-44ec-9f82-08ee0158e31d,28-5-2021_arendonk 4,Fuik 1,45°,NA,Hydrophilus aterrimus,dubbele fuik,NA,NA,Natuurpunt,Natuurpunt,5745344
6f7811e9-6036-4cb4-b47a-711bf69278da,2021-06-02T09:38:39Z,Dries Jonckers,2021-06-28,2021,arendonk 3,Afvangst,20m,TRUE,51.327182,5.105339,Stilstaand,60e6e43e-6855-4917-a336-9ac46d087fad,28-6-2021_arendonk 3,Fuik 1,45°,NA,Perca fluviatilis,dubbele fuik,NA,NA,Natuurpunt,Natuurpunt,8140485
2f82dd9f-8092-44dc-a058-ffd170dec659,2021-06-02T09:38:39Z,Dries Jonckers,2021-06-28,2021,arendonk 3,Afvangst,20m,TRUE,51.327182,5.105339,Stilstaand,60e6e43e-6855-4917-a336-9ac46d087fad,28-6-2021_arendonk 3,Fuik 1,45°,NA,Scardinius erythrophthalmus,dubbele fuik,NA,NA,Natuurpunt,Natuurpunt,2362635
565e579c-ec37-4666-a511-78d79e2a1fa9,2021-06-02T09:38:39Z,Dries Jonckers,2021-06-28,2021,arendonk 3,Afvangst,20m,TRUE,51.327182,5.105339,Stilstaand,60e6e43e-6855-4917-a336-9ac46d087fad,28-6-2021_arendonk 3,Fuik 1,45°,NA,Esox lucius,dubbele fuik,NA,NA,Natuurpunt,Natuurpunt,2346633
7e7dbdf3-e727-44ba-8843-410ce987b5d6,2021-06-02T09:38:39Z,Dries Jonckers,2021-06-28,2021,arendonk 3,Afvangst,20m,TRUE,51.327182,5.105339,Stilstaand,60e6e43e-6855-4917-a336-9ac46d087fad,28-6-2021_arendonk 3,Fuik 1,45°,NA,Cobitis taenia,dubbele fuik,NA,NA,Natuurpunt,Natuurpunt,2368185
420b8bb2-9a7e-40d7-abb7-318d9bcff1bf,2021-06-02T09:40:08Z,Kris Meeus,2021-06-01,2021,laakdal 41,Afvangst,NA,TRUE,51.076638,4.966807,Stilstaand,3FF122FA-A234-4A59-B023-BF7A15813990,1-6-2021_laakdal 41,Fuik 1,45°,NA,Ameiurus nebulosus,enkele fuik,NA,NA,Natuurwerk,Natuurwerk,2340989
7f00f883-04dd-4792-8358-124beb8d4f4a,2021-06-02T09:40:08Z,Kris Meeus,2021-06-01,2021,laakdal 41,Afvangst,NA,TRUE,51.076638,4.966807,Stilstaand,3FF122FA-A234-4A59-B023-BF7A15813990,1-6-2021_laakdal 41,Fuik 1,45°,NA,Lepomis gibbosus,enkele fuik,NA,NA,Natuurwerk,Natuurwerk,2394486
63a338d8-fbca-414f-a8b6-34d843186070,2021-06-02T09:40:08Z,Kris Meeus,2021-06-01,2021,laakdal 41,Afvangst,NA,TRUE,51.076638,4.966807,Stilstaand,3FF122FA-A234-4A59-B023-BF7A15813990,1-6-2021_laakdal 41,Fuik 2,45°,NA,Ameiurus nebulosus,enkele fuik,NA,NA,Natuurwerk,Natuurwerk,2340989
882b7ab0-7ac3-490d-9bea-8ac17e6e3643,2021-06-02T09:40:08Z,Kris Meeus,2021-06-01,2021,laakdal 41,Afvangst,NA,TRUE,51.076638,4.966807,Stilstaand,3FF122FA-A234-4A59-B023-BF7A15813990,1-6-2021_laakdal 41,Fuik 2,45°,NA,Lepomis gibbosus,enkele fuik,NA,NA,Natuurwerk,Natuurwerk,2394486
c0151b81-11ea-41fb-990b-f678cf1a93b5,2021-06-02T10:05:37Z,Kris Meeus,2021-06-01,2021,laakdal 41,Afvangst,13m,TRUE,51.076638,4.966807,Stilstaand,3FF122FA-A234-4A59-B023-BF7A15813990,1-6-2021_laakdal 41,Fuik 1,45°,NA,Ameiurus nebulosus,dubbele fuik,NA,NA,Natuurwerk,Natuurwerk,2340989
c4af59ca-683c-482d-a58f-a2a7b71982ad,2021-06-02T10:05:37Z,Kris Meeus,2021-06-01,2021,laakdal 41,Afvangst,13m,TRUE,51.076638,4.966807,Stilstaand,3FF122FA-A234-4A59-B023-BF7A15813990,1-6-2021_laakdal 41,Fuik 1,45°,NA,Lepomis gibbosus,dubbele fuik,NA,NA,Natuurwerk,Natuurwerk,2394486
a217186c-0f38-4980-98b8-c698d52e4e3a,2021-06-02T10:05:37Z,Kris Meeus,2021-06-01,2021,laakdal 41,Afvangst,13m,TRUE,51.076638,4.966807,Stilstaand,3FF122FA-A234-4A59-B023-BF7A15813990,1-6-2021_laakdal 41,Fuik 2,45°,NA,Ameiurus nebulosus,dubbele fuik,NA,NA,Natuurwerk,Natuurwerk,2340989
1bb2d866-ac30-4af7-acc1-b370f974ccc8,2021-06-02T10:05:37Z,Kris Meeus,2021-06-01,2021,laakdal 41,Afvangst,13m,TRUE,51.076638,4.966807,Stilstaand,3FF122FA-A234-4A59-B023-BF7A15813990,1-6-2021_laakdal 41,Fuik 2,45°,NA,Lepomis gibbosus,dubbele fuik,NA,NA,Natuurwerk,Natuurwerk,2394486
08eca485-038b-4adf-a52a-ff8cfbb81c3f,2021-06-02T10:05:37Z,Kris Meeus,2021-06-01,2021,laakdal 41,Afvangst,13m,TRUE,51.076638,4.966807,Stilstaand,3FF122FA-A234-4A59-B023-BF7A15813990,1-6-2021_laakdal 41,Fuik 3,45°,NA,Ameiurus nebulosus,dubbele fuik,NA,NA,Natuurwerk,Natuurwerk,2340989
48888838-6096-49fe-b6ef-3a1cb14c679e,2021-06-02T10:05:37Z,Kris Meeus,2021-06-01,2021,laakdal 41,Afvangst,13m,TRUE,51.076638,4.966807,Stilstaand,3FF122FA-A234-4A59-B023-BF7A15813990,1-6-2021_laakdal 41,Fuik 3,45°,NA,Lepomis gibbosus,dubbele fuik,NA,NA,Natuurwerk,Natuurwerk,2394486
9055517b-d273-401f-a9d4-b8ed97f047cf,2021-06-02T10:18:16Z,Rik Van Noten,2021-06-02,2021,griesbroek 6,Afvangst,20m,TRUE,51.144542,5.129246,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,2-6-2021_griesbroek 6,Fuik 1,45°,NA,Pseudorasbora parva,dubbele fuik,NA,NA,Natuurwerk,Natuurwerk,2362868
28280f27-10f7-4d81-b6bb-7d6d05a5c16b,2021-06-02T10:18:16Z,Rik Van Noten,2021-06-02,2021,griesbroek 6,Afvangst,20m,TRUE,51.144542,5.129246,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,2-6-2021_griesbroek 6,Fuik 1,45°,NA,Ameiurus nebulosus,dubbele fuik,NA,NA,Natuurwerk,Natuurwerk,2340989
e012dc63-7d69-4ce1-941f-3029d839ab74,2021-06-02T10:18:16Z,Rik Van Noten,2021-06-02,2021,griesbroek 6,Afvangst,20m,TRUE,51.144542,5.129246,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,2-6-2021_griesbroek 6,Fuik 1,45°,NA,Lepomis gibbosus,dubbele fuik,NA,NA,Natuurwerk,Natuurwerk,2394486
d24c1c3e-f480-4e48-b1cd-1965e492795a,2021-06-02T10:18:16Z,Rik Van Noten,2021-06-02,2021,griesbroek 6,Afvangst,20m,TRUE,51.144542,5.129246,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,2-6-2021_griesbroek 6,Fuik 2,45°,NA,Lepomis gibbosus,dubbele fuik,NA,NA,Natuurwerk,Natuurwerk,2394486
895ec18a-3016-4f3c-87ff-de84a70a1dda,2021-06-02T10:38:32Z,Sander Devisscher,2021-06-02,2021,scheps 7,Afvangst,20m,FALSE,51.14556,5.148812,Stilstaand,009d325e-8c76-4049-bc69-31f6163e254e,2-6-2021_scheps 7,Fuik 1,00°,NA,Alburnus alburnus,dubbele fuik,NA,NA,INBO,INBO,2362925
0a137535-6806-4f9f-bb0b-eed057891ab9,2021-06-02T10:38:32Z,Sander Devisscher,2021-06-02,2021,scheps 7,Afvangst,20m,FALSE,51.14556,5.148812,Stilstaand,009d325e-8c76-4049-bc69-31f6163e254e,2-6-2021_scheps 7,Fuik 1,00°,NA,Perca fluviatilis,dubbele fuik,NA,NA,INBO,INBO,8140485
3c18c88c-1222-41e4-88fa-af531f346d31,2021-06-02T10:38:32Z,Sander Devisscher,2021-06-02,2021,scheps 7,Afvangst,20m,FALSE,51.14556,5.148812,Stilstaand,009d325e-8c76-4049-bc69-31f6163e254e,2-6-2021_scheps 7,Fuik 1,00°,NA,Rutilus rutilus,dubbele fuik,NA,NA,INBO,INBO,2359706
e9a9dc84-3fe7-4ed7-b5b8-e20492c8743f,2021-06-02T10:38:32Z,Sander Devisscher,2021-06-02,2021,scheps 7,Afvangst,20m,FALSE,51.14556,5.148812,Stilstaand,009d325e-8c76-4049-bc69-31f6163e254e,2-6-2021_scheps 7,Fuik 1,00°,NA,Anguilla anguilla,dubbele fuik,NA,NA,INBO,INBO,5212973
603fea0a-eff5-480d-a178-fe62064dac60,2021-06-02T10:38:32Z,Sander Devisscher,2021-06-02,2021,scheps 7,Afvangst,20m,FALSE,51.14556,5.148812,Stilstaand,009d325e-8c76-4049-bc69-31f6163e254e,2-6-2021_scheps 7,Fuik 1,00°,NA,Scardinius erythrophthalmus,dubbele fuik,NA,NA,INBO,INBO,2362635
d7a873e7-f72b-49cb-a3c0-baf700298221,2021-06-02T10:38:32Z,Sander Devisscher,2021-06-02,2021,scheps 7,Afvangst,20m,FALSE,51.14556,5.148812,Stilstaand,009d325e-8c76-4049-bc69-31f6163e254e,2-6-2021_scheps 7,Fuik 1,00°,NA,Lepomis gibbosus,dubbele fuik,NA,NA,INBO,INBO,2394486
e31720b7-58b4-4ede-8680-f75dc171a7c3,2021-06-02T10:38:32Z,Sander Devisscher,2021-06-02,2021,scheps 7,Afvangst,20m,FALSE,51.14556,5.148812,Stilstaand,009d325e-8c76-4049-bc69-31f6163e254e,2-6-2021_scheps 7,Fuik 2,00°,NA,Rutilus rutilus,dubbele fuik,NA,NA,INBO,INBO,2359706
50beb410-a7ee-4290-9121-9a4ae170dbbb,2021-06-02T10:38:32Z,Sander Devisscher,2021-06-02,2021,scheps 7,Afvangst,20m,FALSE,51.14556,5.148812,Stilstaand,009d325e-8c76-4049-bc69-31f6163e254e,2-6-2021_scheps 7,Fuik 2,00°,NA,Scardinius erythrophthalmus,dubbele fuik,NA,NA,INBO,INBO,2362635
48c0f0d9-d680-4920-82fb-332a85205a21,2021-06-02T10:38:32Z,Sander Devisscher,2021-06-02,2021,scheps 7,Afvangst,20m,FALSE,51.14556,5.148812,Stilstaand,009d325e-8c76-4049-bc69-31f6163e254e,2-6-2021_scheps 7,Fuik 2,00°,NA,Anguilla anguilla,dubbele fuik,NA,NA,INBO,INBO,5212973
606f7ab1-c469-461f-83fe-c4e1136e20d3,2021-06-02T10:38:32Z,Sander Devisscher,2021-06-02,2021,scheps 7,Afvangst,20m,FALSE,51.14556,5.148812,Stilstaand,009d325e-8c76-4049-bc69-31f6163e254e,2-6-2021_scheps 7,Fuik 2,00°,NA,Lepomis gibbosus,dubbele fuik,NA,NA,INBO,INBO,2394486
eb9bb4a5-4c05-4a39-a947-3b471ad7a6b0,2021-06-02T10:38:32Z,Sander Devisscher,2021-06-02,2021,scheps 7,Afvangst,20m,FALSE,51.14556,5.148812,Stilstaand,009d325e-8c76-4049-bc69-31f6163e254e,2-6-2021_scheps 7,Fuik 3,00°,.,Lepomis gibbosus,dubbele fuik,NA,NA,INBO,INBO,2394486
dc5cd1d0-44be-4a91-bf1d-a3da44fcf394,2021-06-02T10:38:32Z,Sander Devisscher,2021-06-02,2021,scheps 7,Afvangst,20m,FALSE,51.14556,5.148812,Stilstaand,009d325e-8c76-4049-bc69-31f6163e254e,2-6-2021_scheps 7,Fuik 3,00°,.,Perca fluviatilis,dubbele fuik,NA,NA,INBO,INBO,8140485
c40e1e5e-1ca8-44a3-8210-a612c9578e90,2021-06-02T10:38:32Z,Sander Devisscher,2021-06-02,2021,scheps 7,Afvangst,20m,FALSE,51.14556,5.148812,Stilstaand,009d325e-8c76-4049-bc69-31f6163e254e,2-6-2021_scheps 7,Fuik 3,00°,.,Scardinius erythrophthalmus,dubbele fuik,NA,NA,INBO,INBO,2362635
278ad894-371e-455a-9b6d-a010d5e87f4c,2021-06-02T10:38:32Z,Sander Devisscher,2021-06-02,2021,scheps 7,Afvangst,20m,FALSE,51.14556,5.148812,Stilstaand,009d325e-8c76-4049-bc69-31f6163e254e,2-6-2021_scheps 7,Fuik 3,00°,.,Rutilus rutilus,dubbele fuik,NA,NA,INBO,INBO,2359706
36ea6e4d-48b2-416e-b48d-4f39e3103bd3,2021-06-02T10:38:32Z,Sander Devisscher,2021-06-02,2021,scheps 7,Afvangst,20m,FALSE,51.14556,5.148812,Stilstaand,009d325e-8c76-4049-bc69-31f6163e254e,2-6-2021_scheps 7,Fuik 4,00°,NA,Rutilus rutilus,dubbele fuik,NA,NA,INBO,INBO,2359706
4c08ada0-c20b-4dcb-b2bc-88202abef66e,2021-06-02T10:38:32Z,Sander Devisscher,2021-06-02,2021,scheps 7,Afvangst,20m,FALSE,51.14556,5.148812,Stilstaand,009d325e-8c76-4049-bc69-31f6163e254e,2-6-2021_scheps 7,Fuik 4,00°,NA,Scardinius erythrophthalmus,dubbele fuik,NA,NA,INBO,INBO,2362635
d8e96ba2-2414-483d-b532-6d89769cd627,2021-06-02T10:38:32Z,Sander Devisscher,2021-06-02,2021,scheps 7,Afvangst,20m,FALSE,51.14556,5.148812,Stilstaand,009d325e-8c76-4049-bc69-31f6163e254e,2-6-2021_scheps 7,Fuik 4,00°,NA,Perca fluviatilis,dubbele fuik,NA,NA,INBO,INBO,8140485
fe481b04-551b-401b-9eea-439fdbf7c945,2021-06-02T10:38:32Z,Sander Devisscher,2021-06-02,2021,scheps 7,Afvangst,20m,FALSE,51.14556,5.148812,Stilstaand,009d325e-8c76-4049-bc69-31f6163e254e,2-6-2021_scheps 7,Fuik 4,00°,NA,Lepomis gibbosus,dubbele fuik,NA,NA,INBO,INBO,2394486
57c29f58-9e35-438d-96a4-2afb3c1b575d,2021-06-02T10:38:32Z,Sander Devisscher,2021-06-02,2021,scheps 7,Afvangst,20m,FALSE,51.14556,5.148812,Stilstaand,009d325e-8c76-4049-bc69-31f6163e254e,2-6-2021_scheps 7,Fuik 4,00°,NA,Anguilla anguilla,dubbele fuik,NA,NA,INBO,INBO,5212973
203875fe-e4ad-4f76-99b8-da53ec77a1f3,2021-06-02T10:59:26Z,Michaël Merckx,2021-06-02,2021,nijlen h1,Afvangst,20m,FALSE,51.118646,4.598523,Stilstaand,e4967c07-aaa3-4aa5-9ba6-54322313066c,2-6-2021_nijlen h1,Fuik 1,00°,NA,Eriocheir sinensis,dubbele fuik,NA,NA,Natuurpunt,Natuurpunt,2225776
1342822a-3a91-470c-8f5c-95298ad722d4,2021-06-02T10:59:26Z,Michaël Merckx,2021-06-02,2021,nijlen h1,Afvangst,20m,FALSE,51.118646,4.598523,Stilstaand,e4967c07-aaa3-4aa5-9ba6-54322313066c,2-6-2021_nijlen h1,Fuik 1,00°,NA,Anguilla anguilla,dubbele fuik,NA,NA,Natuurpunt,Natuurpunt,5212973
76d8e621-0d23-4d71-9ed3-f16f4ee53d24,2021-06-02T10:59:26Z,Michaël Merckx,2021-06-02,2021,nijlen h1,Afvangst,20m,FALSE,51.118646,4.598523,Stilstaand,e4967c07-aaa3-4aa5-9ba6-54322313066c,2-6-2021_nijlen h1,Fuik 1,00°,NA,Lepomis gibbosus,dubbele fuik,NA,NA,Natuurpunt,Natuurpunt,2394486
f687296f-df88-4395-8ac2-eb4f10bc46a3,2021-06-02T10:59:26Z,Michaël Merckx,2021-06-02,2021,nijlen h1,Afvangst,20m,FALSE,51.118646,4.598523,Stilstaand,e4967c07-aaa3-4aa5-9ba6-54322313066c,2-6-2021_nijlen h1,Fuik 2,00°,NA,Lepomis gibbosus,dubbele fuik,NA,NA,Natuurpunt,Natuurpunt,2394486
69633430-c0c2-46f4-a0f3-ca31411c37ac,2021-06-02T10:59:26Z,Michaël Merckx,2021-06-02,2021,nijlen h1,Afvangst,20m,FALSE,51.118646,4.598523,Stilstaand,e4967c07-aaa3-4aa5-9ba6-54322313066c,2-6-2021_nijlen h1,Fuik 3,00°,NA,Anguilla anguilla,dubbele fuik,NA,NA,Natuurpunt,Natuurpunt,5212973
79cd908c-09a6-48be-9bb0-d51301bde728,2021-06-02T10:59:26Z,Michaël Merckx,2021-06-02,2021,nijlen h1,Afvangst,20m,FALSE,51.118646,4.598523,Stilstaand,e4967c07-aaa3-4aa5-9ba6-54322313066c,2-6-2021_nijlen h1,Fuik 3,00°,NA,Scardinius erythrophthalmus,dubbele fuik,NA,NA,Natuurpunt,Natuurpunt,2362635
b973219c-3fbd-43d2-9f9b-d62b8f059696,2021-06-02T10:59:26Z,Michaël Merckx,2021-06-02,2021,nijlen h1,Afvangst,20m,FALSE,51.118646,4.598523,Stilstaand,e4967c07-aaa3-4aa5-9ba6-54322313066c,2-6-2021_nijlen h1,Fuik 3,00°,NA,Tinca tinca,dubbele fuik,NA,NA,Natuurpunt,Natuurpunt,2362524
e2137432-7f70-4642-836e-481c4d287de6,2021-06-02T10:59:26Z,Michaël Merckx,2021-06-02,2021,nijlen h1,Afvangst,20m,FALSE,51.118646,4.598523,Stilstaand,e4967c07-aaa3-4aa5-9ba6-54322313066c,2-6-2021_nijlen h1,Fuik 3,00°,NA,Lepomis gibbosus,dubbele fuik,NA,NA,Natuurpunt,Natuurpunt,2394486
483cbf2a-4e9d-4d6d-85ff-e1d0323c174b,2021-06-02T10:59:26Z,Michaël Merckx,2021-06-02,2021,nijlen h1,Afvangst,20m,FALSE,51.118646,4.598523,Stilstaand,e4967c07-aaa3-4aa5-9ba6-54322313066c,2-6-2021_nijlen h1,Fuik 4,00°,NA,Tinca tinca,dubbele fuik,NA,NA,Natuurpunt,Natuurpunt,2362524
8b34e497-b1b2-4a06-b7e2-d3ca82f0c126,2021-06-02T10:59:26Z,Michaël Merckx,2021-06-02,2021,nijlen h1,Afvangst,20m,FALSE,51.118646,4.598523,Stilstaand,e4967c07-aaa3-4aa5-9ba6-54322313066c,2-6-2021_nijlen h1,Fuik 6,00°,"5 grote van 2,5 kg/stuk",Tinca tinca,dubbele fuik,NA,NA,Natuurpunt,Natuurpunt,2362524
d51986f7-03cd-45a9-aaf6-17c2a0c3f1bd,2021-06-02T10:59:26Z,Michaël Merckx,2021-06-02,2021,nijlen h1,Afvangst,20m,FALSE,51.118646,4.598523,Stilstaand,e4967c07-aaa3-4aa5-9ba6-54322313066c,2-6-2021_nijlen h1,Fuik 7,00°,1 grote,Tinca tinca,dubbele fuik,NA,NA,Natuurpunt,Natuurpunt,2362524
